multilocation_day_id,minutes_id,name,address,lat_long,url,notes,gps_lat,gps_long,address1,city,county,state_province,postal_code,country
,3617,"Sherman Baptist Church, Calhoun County, Mississippi","MS-32 x County Road 272, Bruce, MS 38915","34.056292, -89.428958",,,,,,,,,,
,3618,"Faith Lutheran Church, Okemos, Michigan","4515 Dobie Rd, Okemos, MI 48864","42.712547, -84.411198",,,,,,,,,,
,3620,"Old Songs Community Arts Center, Voorheesville, New York","37 S Main St, Voorheesville, NY 12186","42.652592, -73.928945",http://oldsongs.org/,,,,,,,,,
,3621,"Hopewell Primitive Baptist Church, Oneonta, Alabama","3681 Airport Rd, Altoona, AL 35952","33.965745, -86.374175",,,,,,,,,,
,3622,"Pleasant Hill Church (Johnson School House), Fayette County, Alabama","Pleasant Hill Loop, Eldridge, AL 35554","33.841299, -87.614917",,,,,,,,,,
,3623,"Big Creek Primitive Baptist Church, Alpharetta, Georgia","4490 State Bridge Way, Alpharetta, GA 30005","34.059084, -84.229057",http://awesomealpharetta.com/locations/big-creek-primitive-baptist-church/,,,,,,,,,
,3624,"Camp McDowell, Double Springs, Alabama","105 Delong Rd, Nauvoo, AL 35578","34.014906, -87.362330",http://campmcdowell.com/,,,,,,,,,
,3625,"First Christian Church, Birmingham, Alabama","4954 Valleydale Rd, Birmingham, AL 35242","33.400737, -86.716194",http://fcc-bhm.org/,,,,,,,,,
,3626,"Addington Chapel, Bremen Community, Cullman County, Alabama","185 Co Rd 59, Cullman County, AL 35033","33.982804, -87.009103",,,,,,,,,,
,3627,"Swarthmore Friends Meeting, Swarthmore, Pennsylvania","12 Whittier Pl, Swarthmore, PA 19081","39.907387, -75.353251",,,,,,,,,,
,3628,"Macedonia Primitive Baptist Church, Jackson County, Alabama","County Rd 43 x County Rd 38, Section, AL 35771","34.518593, -86.000019",,,,,,,,,,
,3629,"King School House (Mt. Vernon Baptist Church), Natural Bridge, Alabama","County Rd 357 (off US Hwy 278), Haleyville, AL 35565","34.103610,-87.572780",http://roadsidethoughts.com/cem_map.htm?cem=Mount%20Vernon%20Missionary%20Baptist%20Church%20Cemetery&lat=34.103610&lon=-87.572780&lsr=gn&st=Alabama&frm=Natural%20Bridge&dir=ENE&dst=1&frm=Natural%20Bridge,,,,,,,,,
,3630,"Hopewell Primitive Baptist Church, Ephesus, Georgia","Hopewell Rd, Roopville, GA 30170","33.401821, -85.220497",,,,,,,,,,
,3631,"Little Vine Primitive Baptist Church, Empire, Alabama","11 Little Vine Rd, Empire, AL 35063","33.815995, -86.983168",,,,,,,,,,
,3633,"Shady Grove Primitive Baptist Church, Winston County, Alabama","Alabama Hwy 195 x County Rd 18, Double Springs, AL 35553","34.188949, -87.425988",,,,,,,,,,
,3634,"Salem United Methodist Church, Cedar Bluff, Alabama","AL Hwy 9, Cedar Bluff, AL 35959","34.247991, -85.474354",,,,,,,,,,
,3635,"Seacourt Hall, Botley, Oxford, England",,"51.751635, -1.296920",http://www.northhinksey-pc.gov.uk/Core/North-Hinksey-PC/Pages/Seacourt_Hall_2.aspx,,,,Chapel Way,Botley,Oxfordshire,England,OX2 9LS,United Kingdom
,3636,"Altamont New York Fair Grounds, Altamont, New York","129 Grand Street, Altamont, NY 12009","42.697754, -74.025388",,,,,,,,,,
,3637,"New Hope Church No. 1, Cullman County, Alabama","County Road 940 x County Road 998, Cullman, AL 35057","34.145166, -87.067362",,,,,,,,,,
,3638,"Antioch Primitive Baptist Church, Banning, Georgia","Antioch Rd, Whitesburg, GA 30185","33.517740, -84.931972",http://www.findagrave.com/cgi-bin/fg.cgi?page=cr&CRid=32562&CScnty=404&,,,,,,,,,
,3639,"Mt. Lebanon Missionary Baptist Church, Fayette County, Alabama","Mt. Lebanon Rd, Fayette, AL 35555","33.773864, -87.888766",,,,,,,,,,
,3640,"First Congregational Church, Sunderland, Massachusetts","91 S Main St, Sunderland, MA 01375","42.466077, -72.580100",http://www.macucc.org/churchdetail/345122,,,,,,,,,
,3641,"Liberty Church, Henagar, Alabama","1500 Liberty Rd, Henagar, AL 35978","34.651086, -85.757431",,,,,,,,,,
,3642,"Cross Roads Baptist Church, North of Tallapoosa, Georgia","Cross Roads Church Rd x Steadman Rd, Buchanan, GA 30113","33.863252, -85.343170",http://files.usgwarchives.net/ga/haralson/cemeteries/crossrds.txt,,,,,,,,,
,3643,"Lakeview Lodge - Camp Lee, Anniston, Alabama","70 Camp Lee Main Road, Anniston, AL 36207","33.653114, -85.756084",,,,,,,,,,
,3644,"Camp Lee, Anniston, Alabama","70 Camp Lee Main Road, Anniston, AL 36207","33.649448, -85.752330",http://www.camplee.org/map/,,,,,,,,,
,3645,"Ozark Folk Center, Mt. View, Arkansas","1032 Park Ave, Mountain View, AR 72560","35.880721, -92.117112",www.ozarkfolkcenter.com,,,,,,,,,
1,3646,"Bishops College School Chapel (St. Martin's Chapel), Lennoxville, Quebec",,"45.371110, -71.841188",https://mediafiles01.myschoolcdn.com/ftpimages/712/misc/misc_158673.pdf,,,,80 chemin Moulton Hill,Sherbrooke,,QC,J1M 1Z8,Canada
2,3646,"Town Community Hall, Way's Mills, Quebec",,"45.100213, -71.976027",http://members.toast.net/cneville/,,,,2081 Chemin de Ways Mills,Barnston-Ouest,,QC,J0B,Canada
,3647,"Flat Shoals Primitive Baptist Church, Stockbridge, Georgia","2052 Fairview Rd, Stockbridge, GA 30281","33.606238, -84.175965",,,,,,,,,,
,3648,"Cullman County Courthouse, Cullman, Alabama","500 Second Ave SW, Cullman, AL 35055","34.172430, -86.841761",,,,,,,,,,
,3649,"New Hope Primitive Baptist Church, Walker County, Alabama","Pineywoods/Sipsey Rd, Walker County, AL 35504","33.890958, -87.123045",,,,,,,,,,
,3650,"Southwest Bible Church, Goshen, Indiana","24899 County Road 40, Goshen, IN 46526-7237","41.536901, -85.942180",,,,,,,,,,
,3651,"Gwehelog Chapel Methodist Church, Usk, Wales, United Kingdom",,"51.736777, -2.885652",http://www.caldicotmethodists.co.uk/wp-content/uploads/2012/03/Gwehelog.pdf,,,,Gwehelog Fawr,Usk,Monmouthshire,Wales,,United Kingdom
,3653,"Spivey Hall - Clayton State College and University, Morrow, Georgia","2000 Clayton State Blvd, Morrow, GA 30260","33.592974, -84.329099",http://www.spiveyhall.org/,,,,,,,,,
,3654,"New Prospect Church, Cullman County, Alabama","County Rd 38 x County Rd 76, Cullman, AL 35057","33.984971, -86.926104",,,,,,,,,,
,3655,"Wesley Foundation, Kalamazoo, Michigan","2101 Wilbur Ave, Kalamazoo, MI 49006","42.283643, -85.616092",http://wmu.miwesley.org/,,,,,,,,,
,3656,"Rocky Mount Primitive Baptist Church, Daviston, Alabama","County Road 79 x County Road 80, Daviston, AL 36256","33.016557, -85.668546",,,,,,,,,,
,3657,"Loeb Reception Center, Montgomery, Alabama","301 Columbus St, Montgomery, AL 36104","32.382408, -86.304882",http://www.landmarksfoundation.com/venues/auditorium/,,,,,,,,,
,3658,"Gum Pond Primitive Baptist Church, Eva, Alabama","Gum Pond Rd x Thompson Hollow, Eva, AL 35621","34.330782, -86.674134",,,,,,,,,,
,3659,"Progress Grange Hall, Centre Hall, Pennsylvania","217 S Pennsylvania Ave, Centre Hall, PA 16828","40.842310, -77.681218",,,,,,,,,,
,3660,"Morris Pavilion, Warren Wilson College, Swannanoa, North Carolina","East Ln, Swannanoa, NC 28778","35.612021, -82.440048",https://events.warren-wilson.edu/morris_pavilion_774,,,,,,,,,
,3661,"Mount Zion Methodist Church, Mt. Zion, Georgia","49 N Prospect Ave, Mt Zion, GA 30150","33.635849, -85.186858",,,,,,,,,,
,3662,"Coker United Methodist Church, San Antonio, Texas","231 E North Loop Rd, San Antonio, TX 78216","29.555327, -98.491315",,,,,,,,,,
,3664,"Northeast Alabama Community College, Rainsville, Alabama","138 AL-35, Rainsville, AL 35986","34.545550, -85.912207",,,,,,,,,,
,3665,"Good Shepherd Lutheran Church, Eugene, Oregon","85780 McBeth Rd, Eugene, OR 97405","43.989763, -123.153360",,,,,,,,,,
,3666,"1840 Old Town House, Union, Maine","128 Town House Road, Union, ME 04862","44.213076, -69.274680",,(not Union Historical Society!),,,,,,,,
,3667,"Grand Room - Porter House - Old Poway Park, Poway, California","14134 Midland Rd, Poway, CA 92064","32.970330, -117.036619",http://poway.org/267/Old-Poway-Park,http://poway.org/documentcenter/view/811,,,,,,,,
,3668,"Fuller Cemetery, Ider, Alabama","County Rd 773 x AL Hwy 117, Ider, AL 35981","34.703276, -85.674127",,,,,,,,,,
,3670,"Liberty Church (McCormick), Jefferson County, Alabama","7828 McCormick Rd, Dora, AL 35062","33.737918, -87.010312",,,,,,,,,,
,3671,"Wilson’s Chapel, Carrollton (Cross Plains Community), Georgia","272 Hutcheson Ferry Rd, Whitesburg, GA 30185","33.556988, -84.966111",https://www.facebook.com/WilsonsChapel/timeline?ref=page_internal,,,,,,,,,
,3672,"Mt. Lebanon Missionary Baptist Church, Fayette County, Alabama","Mt. Lebanon Rd, Fayette, AL 35555","33.773864, -87.888766",,,,,,,,,,
,3673,"Unitarian Universalist Society, Geneva, Illinois","102 S 2nd St, Geneva, IL 60134","41.886547, -88.307213",http://www.uusg.org/welcome,,,,,,,,,
,3675,"Newton Highlands Congregational Church, Newton, Massachusetts","54 Lincoln St, Newton, MA 02461","42.320992, -71.208345",http://www.nhcc.net/,,,,,,,,,
,3676,"Zion Primitive Baptist Church, Gordo, Alabama","County Rd 49 x Dyer Dr, Gordo, AL 35466","33.424273, -87.879035",,,,,,,,,,
,3677,"Elmore Center United Methodist Church, near Gordo, Alabama","Elmore Center Church Rd (County Roads 9 and 21), Gordo, AL 35466","33.279394, -87.907044",,,,,,,,,,
,3678,"Old Harmony Primtive Baptist Church, Abernathy, Alabama","Co Rd 60, Abernathy, AL 36264","33.646132, -85.418326",,,,,,,,,,
,3679,"Concord Primitive Baptist Church, Winfield, Alabama","575 County Highway 173, Winfield, AL 35594","33.944158, -87.794022",,"Rented by Winfield City Family Church, from April 2012 until January 2016. https://www.facebook.com/WinfieldCityFamilyChurch/timeline?ref=page_internal",,,,,,,,
,3680,"Detweiler Meeting House, North Dumfries, Ontario",,"43.338662, -80.490400",,,,,3445 Roseville Rd,North Dumfries,,ON,N0B 1E0,Canada
,3682,"Pine Grove Church, Collinsville, Alabama","County Rd 469, Collinsville, AL 35961","34.218074, -85.857076",,,,,,,,,,
,3683,"Antioch Primitive Baptist Church, Forest, Mississippi","MS-21, Forest, MS 39074","32.459823, -89.425555",,,,,,,,,,
,3685,"New Providence Primitive Baptist Church, Ringgold, Louisiana","Bienville Rd (LA 154), Ringgold, LA 71068","32.329985, -93.258036",,,,,,,,,,
,3687,"Liberty Church (McCormick), Jefferson County, Alabama","7828 McCormick Rd, Dora, AL 35062","33.737918, -87.010312",,,,,,,,,,
,3688,"Maidencreek Meeting House, near Leesport, Pennsylvania","Shackamaxon St x Butcher's Alley, Leesport, PA 19533","40.449714, -75.967691",,,,,,,,,,
,3689,"Shiloh Primitive Baptist Church, South of Tallapoosa, Georgia","Shiloh Church Rd (in between Old Hwy 100 and Barge Tallapoosa Rd), Waco, GA 30182","33.660804, -85.278493",,,,,,,,,,
,3690,"Island Park, Geneva, Illinois","2 E State St, Geneva, IL 60134","41.884087, -88.302289",http://www.genevaparks.org/_map/index.php,,,,,,,,,
,3691,"Shoal Creek Church, North of Heflin, Alabama","County Rd 553 D, Fruithurst, AL 36262","33.775656, -85.564125",http://shoalcreekchurch.net/,,,,,,,,,
,3692,"Charlottesville Friends Meeting House, Charlottesville, Virginia","1104 Forest St, Charlottesville, VA 22903","38.040148, -78.483338",,,,,,,,,,
,3693,"Little Red School House Community Center, Cape Meares, Oregon","5690 4th St NW, Tillamook, OR 97141","45.499010, -123.958727",http://www.capemeares.org/schoolhouse/building-use/,,,,,,,,,
,3694,"Ora Old Fields Presbyterian Church - Culbertson Back Country Settlement, Gray Court (Laurens County), South Carolina","7000 Georgia Road, Gray Court, SC 29645","34.605153, -82.109405",http://www.gcohistoricalsociety.org/GCO%20HS%20SettlemntWorkBrochure2008.pdf,,,,,,,,,
,3695,"Trevecca University, Nashville, Tennessee","333 Murfreesboro Pike, Nashville, TN 37210","36.145012, -86.753507",https://www.trevecca.edu/,,,,,,,,,
,3696,"Plymouth Church of the Pilgrims, Brooklyn, New York","57 Orange St, Brooklyn Heights, NY 11201","40.699280, -73.993469",www.plymouthchurch.org,,,,,,,,,
,3698,"Christian County Historical Museum, Taylorville, Illinois","Near IL Routes 29 and 48 on Morrison Drive P.O. Box 28, Taylorville, IL 62568","39.552964, -89.276769",,,,,,,,,,
,3699,"Lomas Hall, Stannington, Sheffield, South Yorkshire, United Kingdom",,"53.392381, -1.547683",http://lomashall.co.uk/,,,,Church St,Stannington,South Yorkshire,England,S6 6DB,United Kingdom
,3700,"Shady Grove (Keeton Cemetery), Nauvoo (Walker County), Alabama","Keeton Cemetery Rd x Keeton Ln (near Slicklizzard Rd), Nauvoo, AL 35578","33.953091, -87.463703",,,,,,,,,,
,3701,"Smyrna Primitive Baptist Church, Goodwater, Alabama","Co Rd 83, Goodwater, AL 35072","33.051908, -86.019681",,,,,,,,,,
,3703,"Western Carolina University, Cullowhee, North Carolina","1 University Way, Cullowhee, NC 28723","35.310535, -83.182648",http://www.wcu.edu/discover/locations/main-campus/campus-map.aspx,,,,,,,,,
,3704,"St. Mary’s Church and Parish Centre, Willesden, London, United Kingdom",,"51.549005, -0.249901",http://www.shrineofmary.org/#!find/c1uje,,,,Neasden Lane,London,Greater London,England,NW10 2TS,United Kingdom
1,3705,"Carl Park Community Center, Denver, Colorado","5401 Meade St., Denver, CO 80221","39.795119, -105.036135",https://web.archive.org/web/20111123235730/http://lamar.colostate.edu/~dakspk/#convention,,,,,,,,,
2,3705,"Perl Mack Community Center, Denver, Colorado","7125 Mariposa St., Denver, CO 80221","39.825751, -105.003985",https://web.archive.org/web/20111123235730/http://lamar.colostate.edu/~dakspk/#convention,,,,,,,,,
,3706,"Town Hall - The Landing (formerly Murphy's Landing), Shakopee, Minnesota","2187 County Rd 101, Shakopee, MN 55379","44.803116, -93.492643",https://www.threeriversparks.org/parks/the-landing.aspx,,,,,,,,,
,3707,"Shady Grove Primitive Baptist Church, Winston County, Alabama","Alabama Hwy 195 x County Rd 18, Double Springs, AL 35553","34.188949, -87.425988",,,,,,,,,,
,3708,"Gum Pond Primitive Baptist Church, Eva, Alabama","Gum Pond Rd x Thompson Hollow, Eva, AL 35621","34.330782, -86.674134",,,,,,,,,,
,3709,"Old Carrollton Primitive Baptist Church, Carroll County, Georgia","Old Carrollton Rd x Carrollton Villa Rica Hwy, Carrollton, GA 30116","33.632321, -84.983732",http://www.findagrave.com/cgi-bin/fg.cgi?page=crMap&CRid=35996,,,,,,,,,
,3710,"South Congregational Church, Middletown, Connecticut","9 Pleasant St, Middletown, CT 06457","41.556301, -72.647257",,,,,,,,,,
,3712,"First Universalist Church of Girard, Girard, Pennsylvania","107 Myrtle St, Girard, PA 16417","41.999008, -80.317710",http://www.girarduu.org/,,,,,,,,,
,3713,"Petersburg United Methodist Church, Petersburg, Tennessee","301 Church Street, Petersburg, TN 37144","35.320245, -86.640445",http://www.umc.org/find-a-church/church/42088,,,,,,,,,
,3714,"Liberty Hill Church, Barnesville, Georgia","Barnesville Jackson Rd, Milner, GA 30257","33.152612, -84.135991",,,,,,,,,,
,3715,"Hopewell Primitive Baptist Church, Oneonta, Alabama","3681 Airport Rd, Altoona, AL 35952","33.965745, -86.374175",,,,,,,,,,
,3716,"Connecticut Hall, Yale University, New Haven, Connecticut","344 College St, New Haven, CT 06511","41.308167, -72.928845",,,,,,,,,,
,3717,"St. Dunstan’s Episcopal Church, Auburn, Alabama","136 E Magnolia Ave, Auburn, AL 36830","32.606253, -85.480809",,,,,,,,,,
,3718,"Dripping Spring Christian Church, Columbia, Missouri","2701 W Dripping Springs Rd, Columbia, MO 65202","39.086949, -92.374152",,,,,,,,,,
,3719,"Our Lady and St. Thomas Church, Sheffield, United Kingdom",,"53.337768, -1.482133",http://www.olstsheffield.org.uk/,,,,34 Meadowhead,Sheffield,South Yorkshire,England,S8 7UD,United Kingdom
,3720,"Faith Primitive Baptist Church, Savannah, Georgia","3212 Bee Rd, Savannah, GA 31404","32.041068, -81.078051",,,,,,,,,,
,3722,"Duluth-Superior Friends Meeting, Duluth, Minnesota","1802 E 1st St, Duluth, MN 55812","46.804739, -92.076468",http://duluth.quaker.org/,,,,,,,,,
,3723,"Exeter Friends Meeting, Douglassville, Pennsylvania","191 Meetinghouse Rd, Douglassville, PA 19518","40.313191, -75.784453",,,,,,,,,,
,3725,"Taylor United Methodist Church, Lafayette County, Mississippi","Tin Can Alley x Main St, Taylor, MS 38673","34.271724, -89.588511",,,,,,,,,,
,3726,"Muscadine Methodist Church, Muscadine, Alabama","County Rd 49 x County Rd 267 (North Side of town), Muscadine, AL 36269","33.734901, -85.386113",https://www.facebook.com/pages/Muscadine-Methodist-Church/1171874286287312,,,,,,,,,
,3727,"Chestnut Grove Baptist Church, Ider, Alabama","County Rd 651 x County Rd 743, Henagar, AL 35978","34.657826, -85.652685",http://www.chestnutgrovebc.com/directions-to-church.html,,,,,,,,,
,3728,"All Souls’ Church, Belfast, Northern Ireland",,"54.585379, -5.939961",,,,,Elmwood Ave,Belfast,County Antrim,Northern Ireland,BT9 6AZ,United Kingdom
,3729,"Unity Hall, Barneveld, New York","101 Vanderkemp Ave, Barneveld, NY 13304","43.274091, -75.189389",http://www.unityhall.com/,,,,,,,,,
,3730,"The Laurelhurst Club, Portland, Oregon","3721 SE Ankeny St, Portland, OR 97214","45.522880, -122.624680",thelaurelhurstclub.com,,,,,,,,,
,3731,"Old County Line Church, Corner, Alabama","Old County Line Church Rd, Warrior, AL 35180","33.807181, -86.927940",,,,,,,,,,
,3732,"Andrew’s Chapel/Schoolhouse, Upson County, Georgia","Andrews Chapel Rd, Thomaston, GA 30286","32.901432, -84.223923",,,,,,,,,,
,3733,"Camden Palace Hotel, Camden Quay, Cork City, Ireland",,"51.901124, -8.471829",http://www.camdenpalacehotel.org/,,,,9 John Redmond St,Cork,County Cork,Munster,,Ireland
,3734,"The Loft, Sitka, Alaska","475 Katlian St, Sitka, AK 99835","57.052863, -135.345257",http://www.fishermansquay.com/,,,,,,,,,
,3735,"Mount Zion Primitive Baptist Church, Ashland, Alabama","Clay County 5, Ashland, AL 36251","33.238271, -85.888454",,,,,,,,,,
,3736,"Houston Congregational Church, Houston - Winston County, Alabama","Co Rd 3128, Houston, AL 35572","34.144303, -87.257268",,,,,,,,,,
,3737,"Mt. Comfort Presbyterian Church, Fayetteville, Arkansas","3816 W Mt Comfort Rd, Fayetteville, AR 72704","36.093084, -94.214497",http://www.mtcomfort.net/,,,,,,,,,
,3738,"Emory Presbyterian Church, Atlanta, Georgia","1886 N Decatur Rd, Atlanta, GA 30307","33.792840, -84.314516",,,,,,,,,,
,3739,"Old Sadsbury Friends Meeting, Christiana, Pennsylvania","1089 Simmontown Rd, Gap, PA 17527","39.970862, -75.990777",http://www.sadsburyfriendsmeeting.org/history/,,,,,,,,,
,3740,"Camden Palace Hotel, Camden Quay, Cork City, Ireland",,"51.901124, -8.471829",http://www.camdenpalacehotel.org/,,,,9 John Redmond St,Cork,County Cork,Munster,,Ireland
,3741,"Friends’ Meetinghouse, Bloomington, Indiana","3820 E Moores Pike, Bloomington, IN 47401","39.149811, -86.481779",http://www.bloomingtonfriends.org/,,,,,,,,,
,3742,"Mt. Oak Methodist Church, Arab, Alabama","Ruth Rd x Mt. Oak Rd, Arab, AL 35016","34.363246, -86.550633",,,,,,,,,,
,3743,"Eldridge Farm, near Orleans, Indiana","1194 State Highway 337, Orleans, IN 47452","38.575125, -86.310474",,,,,,,,,,
,3744,"Jordan Chapel Methodist Church, Newell (Randolph County), Alabama","County Rd 408 x County Rd 47, Woodland, AL 36280","33.457472, -85.497258",,,,,,,,,,
,3745,"New Hope Primitive Baptist Church, Walker County, Alabama","Pineywoods/Sipsey Rd, Walker County, AL 35504","33.890958, -87.123045",,,,,,,,,,
